formula,T(K),S（uV/K）,κ（W/mK）,PF（mW/mK^2）,ZT,ρ（μΩm）,composition
Sr0.9La0.1Ti1O3,1000.0,-221.0,3.15,0.6159016393442623,0.1955243299505595,79.3,Sr0.9 La0.1 Ti1 O3
Sr0.9La0.1Ti1O3,700.0,-179.0,3.83,0.8754371584699453,0.1600015694331492,36.6,Sr0.9 La0.1 Ti1 O3
Sr0.9La0.1Ti1O3,400.0,-115.0,5.28,0.8015151515151515,0.0607208448117539,16.5,Sr0.9 La0.1 Ti1 O3
Sr0.9La0.1Ti1O3,300.0,-98.0,5.88,0.3679693486590038,0.0187739463601532,26.1,Sr0.9 La0.1 Ti1 O3
Sr0.9Y0.1Ti1O3,1000.0,-228.0,4.5,0.786444780635401,0.1747655068078668,66.1,Sr0.9 Y0.1 Ti1 O3
Sr0.9Y0.1Ti1O3,700.0,-185.0,5.0,0.9949127906976744,0.1392877906976744,34.4,Sr0.9 Y0.1 Ti1 O3
Sr0.9Y0.1Ti1O3,400.0,-120.0,6.0,1.1428571428571428,0.0761904761904762,12.6,Sr0.9 Y0.1 Ti1 O3
Sr0.9Y0.1Ti1O3,300.0,-92.0,7.0,0.964009111617312,0.0413146762121705,8.78,Sr0.9 Y0.1 Ti1 O3
Sr1.6La0.4Nb2O7,300.0,-107.0,1.8,0.22898,0.0381633333333333,50.0,Sr1.6 La0.4 Nb2 O7
Sr1Dy0.08Ti0.92O3,1000.0,-192.0,2.97,0.4425450180072028,0.1490050565680817,83.3,Sr1 Dy0.08 Ti0.92 O3
Sr1Dy0.08Ti0.92O3,700.0,-147.0,3.17,0.4707843137254902,0.1039586812643038,45.9,Sr1 Dy0.08 Ti0.92 O3
Sr1Dy0.08Ti0.92O3,400.0,-70.0,3.74,0.1225,0.0131016042780748,40.0,Sr1 Dy0.08 Ti0.92 O3
Sr1Dy0.08Ti0.92O3,300.0,-50.0,4.195,0.0259875259875259,0.0018584643137682,96.2,Sr1 Dy0.08 Ti0.92 O3
Sr1Nb0.15Ti0.85O3,1000.0,-177.0,3.078,0.1305375,0.0424098440545809,240.0,Sr1 Nb0.15 Ti0.85 O3
Sr1Nb0.15Ti0.85O3,700.0,-100.0,3.49,0.0181818181818181,0.0036467830164105,550.0,Sr1 Nb0.15 Ti0.85 O3
Sr1Nd0.17Ti0.83O3,1000.0,-142.0,3.397,0.4823923444976076,0.1420054002053599,41.8,Sr1 Nd0.17 Ti0.83 O3
Sr1Nd0.17Ti0.83O3,700.0,-96.0,3.87,0.4059911894273128,0.0734350988628214,22.7,Sr1 Nd0.17 Ti0.83 O3
Sr1Nd0.17Ti0.83O3,400.0,-42.0,5.35,0.0913989637305699,0.0068335673817248,19.3,Sr1 Nd0.17 Ti0.83 O3
Sr1Nd0.17Ti0.83O3,300.0,-32.0,6.19,0.0393846153846153,0.0019087858829377,26.0,Sr1 Nd0.17 Ti0.83 O3
Sr1Nd0.24Ti0.76O3,1000.0,-124.0,3.22,0.4820062695924765,0.1496913880721976,31.9,Sr1 Nd0.24 Ti0.76 O3
Sr1Nd0.24Ti0.76O3,700.0,-81.0,3.76,0.3527419354838709,0.0656700411805078,18.6,Sr1 Nd0.24 Ti0.76 O3
Sr1Nd0.24Ti0.76O3,400.0,-32.0,5.29,0.0565745856353591,0.0042778514658116,18.1,Sr1 Nd0.24 Ti0.76 O3
Sr1Nd0.24Ti0.76O3,300.0,-23.0,5.98,0.0235111111111111,0.0011794871794871,22.5,Sr1 Nd0.24 Ti0.76 O3
Sr1Nd0.2Ti0.8O3,1000.0,-140.0,3.197,0.4962025316455696,0.1552087993886673,39.5,Sr1 Nd0.2 Ti0.8 O3
Sr1Nd0.2Ti0.8O3,700.0,-94.0,3.45,0.4531282051282051,0.0919390561129691,19.5,Sr1 Nd0.2 Ti0.8 O3
Sr1Nd0.2Ti0.8O3,400.0,-45.0,4.83,0.1377551020408163,0.0114082900240841,14.7,Sr1 Nd0.2 Ti0.8 O3
Sr1Nd0.2Ti0.8O3,300.0,-34.0,5.53,0.0628260869565217,0.0034082868150011,18.4,Sr1 Nd0.2 Ti0.8 O3
Sr1Ti0.8Nb0.2O3,1000.0,-165.0,3.14,1.0634765625,0.338686803343949,25.6,Sr1 Ti0.8 Nb0.2 O3
Sr1Ti0.8Nb0.2O3,1000.0,-163.0,2.555,0.4719182948490231,0.1847038336004004,56.3,Sr1 Ti0.8 Nb0.2 O3
Sr1Ti0.8Nb0.2O3,700.0,-110.0,4.92,0.7076023391812866,0.1006751295583131,17.1,Sr1 Ti0.8 Nb0.2 O3
Sr1Ti0.8Nb0.2O3,700.0,-122.0,6.14,0.3228633405639913,0.0368085241685332,46.1,Sr1 Ti0.8 Nb0.2 O3
Sr1Ti0.8Nb0.2O3,400.0,-62.0,8.62,0.2707042253521127,0.0125616809908172,14.2,Sr1 Ti0.8 Nb0.2 O3
Sr1Ti0.8Nb0.2O3,400.0,-77.0,8.57,0.1305947136563877,0.0060954358766108,45.4,Sr1 Ti0.8 Nb0.2 O3
Sr1Ti0.8Nb0.2O3,300.0,-52.0,10.42,0.1864827586206896,0.0053689853729565,14.5,Sr1 Ti0.8 Nb0.2 O3
Sr1Ti0.8Nb0.2O3,300.0,-64.0,7.96,0.0886580086580086,0.0033413822358545,46.2,Sr1 Ti0.8 Nb0.2 O3
Sr2Ti0.8Nb0.2O4,1000.0,-167.0,1.92,0.2145307692307692,0.1117347756410256,130.0,Sr2 Ti0.8 Nb0.2 O4
Sr2Ti0.8Nb0.2O4,700.0,-110.0,2.48,0.1398843930635838,0.0394834980421405,86.5,Sr2 Ti0.8 Nb0.2 O4
Sr2Ti0.8Nb0.2O4,400.0,-68.0,3.59,0.0815520282186948,0.0090865769603002,56.7,Sr2 Ti0.8 Nb0.2 O4
Sr2Ti0.8Nb0.2O4,300.0,-54.0,4.37,0.0612605042016806,0.0042055266042343,47.6,Sr2 Ti0.8 Nb0.2 O4
Sr3Ti1.6Nb0.4O7,1000.0,-158.0,2.14,0.3196414852752881,0.1493651800351813,78.1,Sr3 Ti1.6 Nb0.4 O7
Sr3Ti1.6Nb0.4O7,700.0,-98.0,2.72,0.2238694638694638,0.0576134649664061,42.9,Sr3 Ti1.6 Nb0.4 O7
Sr3Ti1.6Nb0.4O7,400.0,-57.0,3.89,0.1497235023041474,0.0153957328847452,21.7,Sr3 Ti1.6 Nb0.4 O7
Sr3Ti1.6Nb0.4O7,300.0,-42.0,4.96,0.0948387096774193,0.0057362122788761,18.6,Sr3 Ti1.6 Nb0.4 O7
Sr4.5Nb4.5O15.5,300.0,-19.0,2.45,0.0316666666666666,0.0038775510204081,11.4,Sr4.5 Nb4.5 O15.5
Ti0.95Nb0.05Ni1Sn1,1000.0,-143.0,5.492,2.816666666666667,0.5128672007768876,7.26,Ti0.95 Nb0.05 Ni1 Sn1
Ti0.95Nb0.05Ni1Sn1,700.0,-146.0,5.252,3.759435626102293,0.5010672007371677,5.67,Ti0.95 Nb0.05 Ni1 Sn1
Ti0.95Nb0.05Ni1Sn1,400.0,-111.0,6.378,3.1113636363636363,0.1951309900510277,3.96,Ti0.95 Nb0.05 Ni1 Sn1
Ti0.95Nb0.05Ni1Sn1,300.0,-96.0,6.96,2.625641025641026,0.1131741821396993,3.51,Ti0.95 Nb0.05 Ni1 Sn1
Ti0.98Nb0.02Ni1Sn1,700.0,-189.0,5.085,3.934030837004405,0.5415578340025731,9.08,Ti0.98 Nb0.02 Ni1 Sn1
Ti0.98Nb0.02Ni1Sn1,1000.0,-174.0,5.975,3.15375,0.5278242677824267,9.6,Ti0.98 Nb0.02 Ni1 Sn1
Ti0.98Nb0.02Ni1Sn1,400.0,-159.0,6.328,3.4774415405777166,0.2198129924511831,7.27,Ti0.98 Nb0.02 Ni1 Sn1
Ti0.98Nb0.02Ni1Sn1,300.0,-140.0,7.426,2.996941896024465,0.1210722554278668,6.54,Ti0.98 Nb0.02 Ni1 Sn1
Ti0.99Nb0.01Ni1Sn1,700.0,-211.0,4.818,3.478203125,0.5053429197799917,12.8,Ti0.99 Nb0.01 Ni1 Sn1
Ti0.99Nb0.01Ni1Sn1,1000.0,-173.0,6.292,2.6253508771929823,0.4172522055297175,11.4,Ti0.99 Nb0.01 Ni1 Sn1
Ti0.99Nb0.01Ni1Sn1,400.0,-192.0,5.862,2.972903225806452,0.2028593125763528,12.4,Ti0.99 Nb0.01 Ni1 Sn1
Ti0.99Nb0.01Ni1Sn1,300.0,-177.0,6.893,2.7007758620689657,0.117544285306933,11.6,Ti0.99 Nb0.01 Ni1 Sn1
Ti1Ni1Sn1,700.0,-255.0,4.552,2.355978260869565,0.3622989416978681,27.6,Ti1 Ni1 Sn1
Ti1Ni1Sn1,700.0,-233.0,5.51,2.5017972350230417,0.3178326795855044,21.7,Ti1 Ni1 Sn1
Ti1Ni1Sn1,1000.0,-160.0,6.442,1.5705521472392638,0.2437988430983023,16.3,Ti1 Ni1 Sn1
Ti1Ni1Sn1,1000.0,-155.0,7.71,1.6016666666666668,0.2077388672719412,15.0,Ti1 Ni1 Sn1
Ti1Ni1Sn1,400.0,-296.0,5.195,1.044290822407628,0.0804073780487105,83.9,Ti1 Ni1 Sn1
Ti1Ni1Sn1,400.0,-245.0,6.72,1.1769607843137255,0.0700571895424836,51.0,Ti1 Ni1 Sn1
Ti1Ni1Sn1,300.0,-200.0,7.72,0.5333333333333333,0.0207253886010362,75.0,Ti1 Ni1 Sn1
Ti1Ni1Sn1,300.0,-271.0,6.076,0.2369064516129032,0.0116971585720656,310.0,Ti1 Ni1 Sn1
Tl0.01Pb0.99Te1,700.0,324.0,0.965,1.2024742268041235,0.8722610971636131,87.3,Tl0.01 Pb0.99 Te1
Tl0.01Pb0.99Te1,400.0,201.0,1.552,1.138056338028169,0.2933134891825177,35.5,Tl0.01 Pb0.99 Te1
Tl0.01Pb0.99Te1,300.0,140.0,1.942,0.7153284671532847,0.1105038826704353,27.4,Tl0.01 Pb0.99 Te1
Tl0.02Pb0.98Te1,700.0,328.0,1.01,2.0071641791044774,1.3911038865080536,53.6,Tl0.02 Pb0.98 Te1
Tl0.02Pb0.98Te1,400.0,195.0,1.656,1.306701030927835,0.3156282683400567,29.1,Tl0.02 Pb0.98 Te1
Tl0.02Pb0.98Te1,300.0,136.0,2.168,0.7738912133891214,0.107088267535395,23.9,Tl0.02 Pb0.98 Te1
Tl2Ge1Te5,300.0,285.0,9.07,0.3531521739130435,0.0116808877810267,230.0,Tl2 Ge1 Te5
Tl2Sn1Te5,300.0,219.0,5.09,1.1419285714285714,0.0673042380016839,42.0,Tl2 Sn1 Te5
Tl2Sn1Te5,300.0,163.0,6.75,0.6136027713625867,0.0272712342827816,43.3,Tl2 Sn1 Te5
Tl9Bi1Te6,400.0,338.0,0.409,1.038581818181818,1.0157279395421206,110.0,Tl9 Bi1 Te6
Tl9Bi1Te6,300.0,256.0,0.481,1.020809968847352,0.6366798142499077,64.2,Tl9 Bi1 Te6
W1O2.722,1000.0,-34.0,6.295,0.379016393442623,0.0602091173062149,3.05,W1 O2.722
W1O2.722,300.0,-26.0,8.177,1.046439628482972,0.038392061702934,0.646,W1 O2.722
W1O2.722,700.0,-27.0,6.88,0.3608910891089109,0.0367185701128252,2.02,W1 O2.722
W1O2.722,400.0,-25.0,7.817,0.6384065372829418,0.0326675981723393,0.979,W1 O2.722
W1O2.9,1000.0,-66.0,3.601,0.3723076923076923,0.1033900839510392,11.7,W1 O2.9
W1O2.9,700.0,-45.0,3.473,0.1928571428571428,0.0388712928304059,10.5,W1 O2.9
W1O2.9,400.0,-31.0,3.176,0.0807563025210084,0.0101708189573058,11.9,W1 O2.9
W1O2.9,300.0,-28.0,3.083,0.0632258064516129,0.0061523652077469,12.4,W1 O2.9
Yb0.9Mg0.1Zn2Sb2,786.0,124.0,2.25,1.6915291529152916,0.5909075174184085,9.09,Yb0.9 Mg0.1 Zn2 Sb2
Yb0.9Mg0.1Zn2Sb2,632.0,111.0,2.35,1.699448275862069,0.457043110785033,7.25,Yb0.9 Mg0.1 Zn2 Sb2
Yb0.9Mg0.1Zn2Sb2,478.0,94.0,2.67,1.5104273504273509,0.2704060949454208,5.85,Yb0.9 Mg0.1 Zn2 Sb2
Yb0.9Mg0.1Zn2Sb2,307.0,67.0,3.2,1.0869249394673124,0.1042768613801452,4.13,Yb0.9 Mg0.1 Zn2 Sb2
Yb0.9Mg0.3Zn1.8Sb2,786.0,144.0,1.72,1.742521008403361,0.7962915770959547,11.9,Yb0.9 Mg0.3 Zn1.8 Sb2
Yb0.9Mg0.3Zn1.8Sb2,632.0,145.0,1.67,1.8078245915735167,0.6841587675894986,11.63,Yb0.9 Mg0.3 Zn1.8 Sb2
Yb0.9Mg0.3Zn1.8Sb2,478.0,127.0,1.78,1.6129,0.4331270786516853,10.0,Yb0.9 Mg0.3 Zn1.8 Sb2
Yb0.9Mg0.3Zn1.8Sb2,305.0,86.0,2.1,1.0797080291970804,0.1568147375738616,6.85,Yb0.9 Mg0.3 Zn1.8 Sb2
Yb0.9Mg0.5Zn1.6Sb2,798.0,189.0,1.21,1.6076057605760576,1.0602226420989207,22.22,Yb0.9 Mg0.5 Zn1.6 Sb2
Yb0.9Mg0.5Zn1.6Sb2,640.0,202.0,1.12,1.755010752688172,1.002863287250384,23.25,Yb0.9 Mg0.5 Zn1.6 Sb2
Yb0.9Mg0.5Zn1.6Sb2,482.0,183.0,1.21,1.640813326800588,0.6536132425767631,20.41,Yb0.9 Mg0.5 Zn1.6 Sb2
Yb0.9Mg0.5Zn1.6Sb2,306.0,134.0,1.45,1.257422969187675,0.26535960591133,14.28,Yb0.9 Mg0.5 Zn1.6 Sb2
Yb0.9Mg0.9Zn1.196Ag0.004Sb2,790.0,231.0,0.82,1.494287314477737,1.4396182663870885,35.71,Yb0.9 Mg0.9 Zn1.196 Ag0.004 Sb2
Yb0.9Mg0.9Zn1.196Ag0.004Sb2,630.0,208.0,0.91,1.5923444976076555,1.1023923444976076,27.17,Yb0.9 Mg0.9 Zn1.196 Ag0.004 Sb2
Yb0.9Mg0.9Zn1.196Ag0.004Sb2,480.0,170.0,1.03,1.4385266301642607,0.670381342212471,20.09,Yb0.9 Mg0.9 Zn1.196 Ag0.004 Sb2
Yb0.9Mg0.9Zn1.196Ag0.004Sb2,306.0,119.0,1.28,0.9613713509843856,0.2298278385947046,14.73,Yb0.9 Mg0.9 Zn1.196 Ag0.004 Sb2
Yb0.9Mg0.9Zn1.198Ag0.002Sb2,794.0,255.0,0.75,1.3941895368782162,1.4759819897084048,46.64,Yb0.9 Mg0.9 Zn1.198 Ag0.002 Sb2
Yb0.9Mg0.9Zn1.198Ag0.002Sb2,636.0,245.0,0.79,1.4404847612191023,1.1596814027029736,41.67,Yb0.9 Mg0.9 Zn1.198 Ag0.002 Sb2
Yb0.9Mg0.9Zn1.198Ag0.002Sb2,482.0,209.0,0.9,1.3915578209620898,0.7452565218930304,31.39,Yb0.9 Mg0.9 Zn1.198 Ag0.002 Sb2
Yb0.9Mg0.9Zn1.198Ag0.002Sb2,306.0,158.0,1.12,1.100705467372134,0.3007284580498865,22.68,Yb0.9 Mg0.9 Zn1.198 Ag0.002 Sb2
Yb0.9Mg0.9Zn1.2Sb2,789.0,266.0,0.73,1.1179649233686206,1.2083209925175915,63.29,Yb0.9 Mg0.9 Zn1.2 Sb2
Yb0.9Mg0.9Zn1.2Sb2,635.0,260.0,0.77,1.1721865788104733,0.9666733474605852,57.67,Yb0.9 Mg0.9 Zn1.2 Sb2
Yb0.9Mg0.9Zn1.2Sb2,479.0,222.0,0.88,1.140305414160111,0.6206889697530605,43.22,Yb0.9 Mg0.9 Zn1.2 Sb2
Yb0.9Mg0.9Zn1.2Sb2,307.0,168.0,1.07,0.9708978328173374,0.2785660137148809,29.07,Yb0.9 Mg0.9 Zn1.2 Sb2
Yb0.9Mg1.1Zn1Sb2,792.0,291.0,0.67,0.8637392900856793,1.0210171906684449,98.04,Yb0.9 Mg1.1 Zn1 Sb2
Yb0.9Mg1.1Zn1Sb2,638.0,264.0,0.72,0.8900012769761205,0.788640020431618,78.31,Yb0.9 Mg1.1 Zn1 Sb2
Yb0.9Mg1.1Zn1Sb2,481.0,228.0,0.84,0.9306122448979592,0.5328862973760934,55.86,Yb0.9 Mg1.1 Zn1 Sb2
Yb0.9Mg1.1Zn1Sb2,306.0,171.0,1.02,0.7457536342769702,0.223726090283091,39.21,Yb0.9 Mg1.1 Zn1 Sb2
Yb14Mn1Sb11,1000.0,164.0,0.715,0.5872489082969432,0.8213271444712494,45.8,Yb14 Mn1 Sb11
Yb14Mn1Sb11,700.0,117.0,0.816,0.3956358381502889,0.3393934886093165,34.6,Yb14 Mn1 Sb11
Yb14Mn1Sb11,400.0,69.0,0.844,0.2052155172413793,0.097258538976957,23.2,Yb14 Mn1 Sb11
Yb14Mn1Sb11,300.0,56.0,0.84,0.1537254901960784,0.0549019607843137,20.4,Yb14 Mn1 Sb11
Yb1Mg2Bi1.58Sb0.4,874.0,219.0,0.88,1.0378922311188057,1.030815693179359,46.21,Yb1 Mg2 Bi1.58 Sb0.4
Yb1Mg2Bi1.58Sb0.4,723.0,228.0,0.94,1.083451438099208,0.833335521006093,47.98,Yb1 Mg2 Bi1.58 Sb0.4
Yb1Mg2Bi1.58Sb0.4,524.0,201.0,1.13,1.0298496048942136,0.4775585778447504,39.23,Yb1 Mg2 Bi1.58 Sb0.4
Yb1Mg2Bi1.58Sb0.4,424.0,175.0,1.28,0.9496124031007752,0.3145591085271317,32.25,Yb1 Mg2 Bi1.58 Sb0.4
Yb1Mg2Bi1.58Sb0.4,300.0,136.0,1.53,0.7325148514851485,0.1436303630363036,25.25,Yb1 Mg2 Bi1.58 Sb0.4
Yb1Mg2Bi1.78Sb0.2,874.0,193.0,1.08,1.3092794376098418,1.0595465078435202,28.45,Yb1 Mg2 Bi1.78 Sb0.2
Yb1Mg2Bi1.78Sb0.2,723.0,199.0,1.15,1.2713001605136438,0.7992608835229256,31.15,Yb1 Mg2 Bi1.78 Sb0.2
Yb1Mg2Bi1.78Sb0.2,524.0,178.0,1.37,1.207009523809524,0.4616591171359054,26.25,Yb1 Mg2 Bi1.78 Sb0.2
Yb1Mg2Bi1.78Sb0.2,424.0,154.0,1.54,1.0649303996407722,0.2932016165244723,22.27,Yb1 Mg2 Bi1.78 Sb0.2
Yb1Mg2Bi1.78Sb0.2,300.0,123.0,1.87,0.8775522041763342,0.1407837760710696,17.24,Yb1 Mg2 Bi1.78 Sb0.2
Yb1Mg2Bi1.88Sb0.1,874.0,172.0,1.24,1.3453387903592542,0.9482468570757968,21.99,Yb1 Mg2 Bi1.88 Sb0.1
Yb1Mg2Bi1.88Sb0.1,723.0,186.0,1.28,1.4530029399412012,0.8207196293574128,23.81,Yb1 Mg2 Bi1.88 Sb0.1
Yb1Mg2Bi1.88Sb0.1,524.0,172.0,1.51,1.3934997644842204,0.483572103701809,21.23,Yb1 Mg2 Bi1.88 Sb0.1
Yb1Mg2Bi1.88Sb0.1,424.0,149.0,1.72,1.2773878020713465,0.3148909465571226,17.38,Yb1 Mg2 Bi1.88 Sb0.1
Yb1Mg2Bi1.88Sb0.1,300.0,120.0,2.06,1.0892586989409982,0.1586299076127667,13.22,Yb1 Mg2 Bi1.88 Sb0.1
Yb1Mg2Bi1.98,874.0,151.0,1.76,1.5210807204803205,0.7553548577839772,14.99,Yb1 Mg2 Bi1.98
Yb1Mg2Bi1.98,723.0,161.0,1.71,1.696400523560209,0.7172500459263342,15.28,Yb1 Mg2 Bi1.98
Yb1Mg2Bi1.98,524.0,145.0,2.01,1.6713036565977744,0.4357030428145442,12.58,Yb1 Mg2 Bi1.98
Yb1Mg2Bi1.98,424.0,125.0,2.37,1.531862745098039,0.2740547695871597,10.2,Yb1 Mg2 Bi1.98
Yb1Mg2Bi1.98,300.0,99.0,3.01,1.3033244680851064,0.1298994486463561,7.52,Yb1 Mg2 Bi1.98
YbZn2Sb2,783.0,119.0,2.59,1.827225806451613,0.5524006974716652,7.75,Yb1 Zn2 Sb2
YbZn2Sb2,632.0,97.0,2.94,1.6478108581436075,0.3542232865125034,5.71,Yb1 Zn2 Sb2
YbZn2Sb2,478.0,76.0,3.45,1.3526932084309136,0.1874166242405729,4.27,Yb1 Zn2 Sb2
YbZn2Sb2,307.0,53.0,3.9,0.8805642633228841,0.069316212523109,3.19,Yb1 Zn2 Sb2
Zn0.95Al0.05O1,1000.0,-200.0,6.23,1.4184397163120568,0.2276789271768951,28.2,Zn0.95 Al0.05 O1
Zn0.95Al0.05O1,700.0,-196.0,14.3,1.838086124401914,0.0899762438518419,20.9,Zn0.95 Al0.05 O1
Zn0.95Al0.05O1,400.0,-174.0,20.25,1.953290322580645,0.0385835125448028,15.5,Zn0.95 Al0.05 O1
Zn0.95Al0.05O1,300.0,-175.0,34.5,2.3200757575757573,0.0201745718050065,13.2,Zn0.95 Al0.05 O1
Zn0.98Al0.02O1,1000.0,-175.0,7.92,1.682692307692308,0.2124611499611499,18.2,Zn0.98 Al0.02 O1
Zn0.98Al0.02O1,700.0,-171.0,12.4,1.9757432432432431,0.1115338927637314,14.8,Zn0.98 Al0.02 O1
Zn0.98Al0.02O1,400.0,-148.0,27.2,1.697984496124031,0.0249703602371181,12.9,Zn0.98 Al0.02 O1
Zn0.98Al0.02O1,300.0,-138.0,40.29,1.587,0.0118168279970215,12.0,Zn0.98 Al0.02 O1
Zn0.995Al0.005O1,1000.0,-232.0,8.25,0.6179563719862228,0.0749038026649967,87.1,Zn0.995 Al0.005 O1
Zn0.995Al0.005O1,700.0,-166.0,13.525,0.3021491228070175,0.0156380322340046,91.2,Zn0.995 Al0.005 O1
Zn0.995Al0.005O1,400.0,-191.0,30.21,0.5912641815235008,0.0078287213707183,61.7,Zn0.995 Al0.005 O1
Zn0.995Al0.005O1,300.0,-154.0,44.495,0.4219928825622775,0.0028452155246361,56.2,Zn0.995 Al0.005 O1
Zn0.9975Al0.0025O1,1000.0,-316.0,1.909,0.8321333333333333,0.4359001222280426,120.0,Zn0.9975 Al0.0025 O1
Zn0.9975Al0.0025O1,700.0,-268.0,2.283,0.1104984615384615,0.0338803868054853,650.0,Zn0.9975 Al0.0025 O1
Zn0.9975Al0.0025O1,400.0,-220.0,2.687,0.0248205128205128,0.0036949032855247,1950.0,Zn0.9975 Al0.0025 O1
Zn0.9975Al0.0025O1,300.0,-210.0,2.78,0.0148484848484848,0.0016023544800523,2970.0,Zn0.9975 Al0.0025 O1
Zn0.99Al0.01O1,1000.0,-167.0,8.25,0.6102625820568928,0.0739712220675021,45.7,Zn0.99 Al0.01 O1
Zn0.99Al0.01O1,700.0,-182.0,13.525,0.8322613065326634,0.0430745223344077,39.8,Zn0.99 Al0.01 O1
Zn0.99Al0.01O1,400.0,-204.0,30.21,1.2276106194690266,0.0162543610654621,33.9,Zn0.99 Al0.01 O1
Zn0.99Al0.01O1,300.0,-179.0,44.495,1.1651272727272728,0.0078556732625729,27.5,Zn0.99 Al0.01 O1
Zn4Sb3,700.0,206.0,0.693,1.2743543543543543,1.287226620559954,33.3,Zn4 Sb3
Zn4Sb3,700.0,188.0,0.743,1.1149526813880126,1.0504264831381007,31.7,Zn4 Sb3
Zn4Sb3,700.0,192.0,0.75,1.12048632218845,1.0457872340425531,32.9,Zn4 Sb3
Zn4Sb3,700.0,185.0,0.74,1.021641791044776,0.9664179104477612,33.5,Zn4 Sb3
Zn4Sb3,400.0,161.0,0.75,1.0327091633466134,0.5507782204515271,25.1,Zn4 Sb3
Zn4Sb3,400.0,155.0,0.743,0.972672064777328,0.5236457953040796,24.7,Zn4 Sb3
Zn4Sb3,400.0,146.0,0.664,0.8230115830115831,0.4957901102479415,25.9,Zn4 Sb3
Zn4Sb3,400.0,148.0,0.74,0.8203745318352059,0.4434456928838951,26.7,Zn4 Sb3
Zn4Sb3,300.0,136.0,0.783,0.8523502304147466,0.3265709695075657,21.7,Zn4 Sb3
Zn4Sb3,300.0,127.0,0.76,0.7572300469483567,0.2989065974796145,21.3,Zn4 Sb3
Zn4Sb3,300.0,122.0,0.77,0.6443290043290043,0.2510372744138978,23.1,Zn4 Sb3
Zn4Sb3,300.0,111.0,1.01,0.5839336492890994,0.1734456384027028,21.1,Zn4 Sb3
Zr0.15Hf0.15Ti0.7Ni1Sn1,700.0,-261.0,3.157,4.60277027027027,1.0205699047162462,14.8,Zr0.15 Hf0.15 Ti0.7 Ni1 Sn1
Zr0.15Hf0.15Ti0.7Ni1Sn1,400.0,-265.0,3.072,2.2436102236421727,0.2921367478700745,31.3,Zr0.15 Hf0.15 Ti0.7 Ni1 Sn1
Zr0.15Hf0.15Ti0.7Ni1Sn1,300.0,-252.0,3.394,1.3202494802494802,0.1166985397981273,48.1,Zr0.15 Hf0.15 Ti0.7 Ni1 Sn1
Zr0.25Hf0.25Ti0.5Ni1Sn1,700.0,-328.0,3.254,6.600245398773006,1.4198438165768603,16.3,Zr0.25 Hf0.25 Ti0.5 Ni1 Sn1
Zr0.25Hf0.25Ti0.5Ni1Sn1,400.0,-330.0,3.003,3.2218934911242605,0.4291566421743936,33.8,Zr0.25 Hf0.25 Ti0.5 Ni1 Sn1
Zr0.25Hf0.25Ti0.5Ni1Sn1,300.0,-312.0,3.063,2.0450420168067227,0.2002979448390521,47.6,Zr0.25 Hf0.25 Ti0.5 Ni1 Sn1
Zr0.35Hf0.35Ti0.3Ni1Sn1,700.0,-348.0,2.942,5.311578947368421,1.2638019249347026,22.8,Zr0.35 Hf0.35 Ti0.3 Ni1 Sn1
Zr0.35Hf0.35Ti0.3Ni1Sn1,400.0,-379.0,2.837,2.588126126126126,0.3649102750970922,55.5,Zr0.35 Hf0.35 Ti0.3 Ni1 Sn1
Zr0.35Hf0.35Ti0.3Ni1Sn1,300.0,-370.0,3.17,1.5900116144018583,0.1504742852746238,86.1,Zr0.35 Hf0.35 Ti0.3 Ni1 Sn1
Zr0.4Hf0.4Ti0.2Ni1Sn1,700.0,-277.0,3.196,4.3349717514124295,0.9494618979939612,17.7,Zr0.4 Hf0.4 Ti0.2 Ni1 Sn1
Zr0.4Hf0.4Ti0.2Ni1Sn1,400.0,-234.0,3.345,1.071545988258317,0.1281370389546567,51.1,Zr0.4 Hf0.4 Ti0.2 Ni1 Sn1
Zr0.4Hf0.4Ti0.2Ni1Sn1,300.0,-189.0,3.814,0.3951438053097345,0.0310810544291872,90.4,Zr0.4 Hf0.4 Ti0.2 Ni1 Sn1
Zr0.5Hf0.5Ni1Sn1,700.0,-236.0,3.274,2.566635944700461,0.548761503143043,21.7,Zr0.5 Hf0.5 Ni1 Sn1
Zr0.5Hf0.5Ni1Sn1,700.0,-238.0,3.113,2.4001694915254235,0.5397104542459995,23.6,Zr0.5 Hf0.5 Ni1 Sn1
Zr0.5Hf0.5Ni1Sn1,400.0,-209.0,3.53,0.697779552715655,0.0790685045570147,62.6,Zr0.5 Hf0.5 Ni1 Sn1
Zr0.5Hf0.5Ni1Sn1,300.0,-177.0,3.949,0.3361480686695279,0.0255366980503566,93.2,Zr0.5 Hf0.5 Ni1 Sn1
Zr0.5Hf0.5Ni1Sn1,300.0,-179.0,4.087,0.328625641025641,0.024122263838437,97.5,Zr0.5 Hf0.5 Ni1 Sn1
Zr0.5Hf0.5Ni1Sn1.994Sb0.006,700.0,-274.0,2.964,5.687575757575758,1.3432196458512249,13.2,Zr0.5 Hf0.5 Ni1 Sn1.994 Sb0.006
Zr0.5Hf0.5Ni1Sn1.994Sb0.006,400.0,-237.0,2.646,4.49352,0.6792925170068027,12.5,Zr0.5 Hf0.5 Ni1 Sn1.994 Sb0.006
